loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
9950,6,2023-05,2022-11,7,174,282566.1078356807,275869.94611677586,5.059161508804761,650-700,LTV_70-80,DTI_50-63,OH,PURCHASE,PRIMARY,MULTI_FAMILY,Servicer_B,CURRENT,0,0,0,0,LOW,2023-05-22,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
9950,7,2023-06,2022-11,8,173,282566.1078356807,272957.0024683694,5.059161508804761,650-700,LTV_70-80,DTI_50-63,OH,PURCHASE,PRIMARY,MULTI_FAMILY,Servicer_B,PAID_OFF,0,0,1,0,LOW,2023-06-22,Servicer_B_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
9951,0,2022-11,2022-11,1,240,325944.02476336446,325944.02476336446,5.6391088569391865,600-650,LTV_90-100,DTI_50-63,IL,PURCHASE,PRIMARY,CONDO,Servicer_C,CURRENT,0,0,0,0,LOW,2022-11-22,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
9951,1,2022-12,2022-11,2,239,325944.02476336446,324754.93755835894,5.6391088569391865,600-650,LTV_90-100,DTI_50-63,IL,PURCHASE,PRIMARY,CONDO,Servicer_C,CURRENT,0,0,0,0,LOW,2022-12-22,Servicer_C_SYSTEM,COMPLETE,1,0,0,0,PREPAID,0,NONE
9951,2,2023-01,2022-11,3,238,325944.02476336446,323619.5916884775,5.6391088569391865,600-650,LTV_90-100,DTI_50-63,IL,PURCHASE,PRIMARY,CONDO,Servicer_C,CURRENT,0,1,0,0,LOW,2023-01-22,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
9951,3,2023-02,2022-11,4,237,325944.02476336446,322769.9856809643,5.6391088569391865,600-650,LTV_90-100,DTI_50-63,IL,PURCHASE,PRIMARY,CONDO,Servicer_C,CURRENT,0,0,0,0,LOW,2023-02-22,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
9951,4,2023-03,2022-11,5,236,325944.02476336446,321978.9566478655,5.6391088569391865,600-650,LTV_90-100,DTI_50-63,IL,PURCHASE,PRIMARY,CONDO,Servicer_C,CURRENT,0,0,0,0,LOW,2023-03-22,INVESTOR_SYSTEM,COMPLETE,1,1,0,0,DEFAULT,0,NONE
9951,5,2023-04,2022-11,6,235,325944.02476336446,319980.52528438915,5.6391088569391865,600-650,LTV_90-100,DTI_50-63,IL,PURCHASE,PRIMARY,CONDO,Servicer_C,CURRENT,0,1,0,0,LOW,2023-04-22,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
9951,6,2023-05,2022-11,7,234,325944.02476336446,318657.2892798174,5.6391088569391865,600-650,LTV_90-100,DTI_50-63,IL,PURCHASE,PRIMARY,CONDO,Servicer_C,CURRENT,0,0,0,0,LOW,2023-05-22,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
9951,7,2023-06,2022-11,8,233,325944.02476336446,318663.625542443,5.6391088569391865,600-650,LTV_90-100,DTI_50-63,IL,PURCHASE,PRIMARY,CONDO,Servicer_C,CURRENT,0,0,0,0,LOW,2023-06-22,INVESTOR_SYSTEM,COMPLETE,0,0,0,1,CURRENT,0,NONE
9951,8,2023-07,2022-11,9,232,325944.02476336446,316773.78758998495,5.6391088569391865,600-650,LTV_90-100,DTI_50-63,IL,PURCHASE,PRIMARY,CONDO,Servicer_C,CURRENT,0,0,0,0,LOW,2023-07-22,Servicer_C_SYSTEM,COMPLETE,0,1,0,0,DEFAULT,0,NONE
9951,9,2023-08,2022-11,10,231,325944.02476336446,316286.7452332964,5.6391088569391865,600-650,LTV_90-100,DTI_50-63,IL,PURCHASE,PRIMARY,CONDO,Servicer_C,CURRENT,0,0,0,0,LOW,2023-08-22,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
9952,0,2022-11,2022-11,1,360,462374.3747848385,462374.3747848385,5.76373154791417,700-750,LTV_70-80,DTI_0-36,OH,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2022-11-22,Servicer_A_SYSTEM,COMPLETE,0,1,0,0,DEFAULT,0,NONE
9952,1,2022-12,2022-11,2,359,462374.3747848385,461349.46038426255,5.76373154791417,700-750,LTV_70-80,DTI_0-36,OH,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2022-12-22,Servicer_A_SYSTEM,COMPLETE,0,0,0,1,CURRENT,0,NONE
9952,2,2023-01,2022-11,3,358,462374.3747848385,460413.19392250007,5.76373154791417,700-750,LTV_70-80,DTI_0-36,OH,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2023-01-22,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
9952,3,2023-02,2022-11,4,357,462374.3747848385,459159.2163315153,5.76373154791417,700-750,LTV_70-80,DTI_0-36,OH,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2023-02-22,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
9952,4,2023-03,2022-11,5,356,462374.3747848385,457890.1846020794,5.76373154791417,700-750,LTV_70-80,DTI_0-36,OH,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2023-03-22,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
9952,5,2023-04,2022-11,6,355,462374.3747848385,456947.12892698345,5.76373154791417,700-750,LTV_70-80,DTI_0-36,OH,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2023-04-22,Servicer_A_SYSTEM,COMPLETE,1,0,0,0,DELINQUENT,0,NONE
9952,6,2023-05,2022-11,7,354,462374.3747848385,456384.2095259641,5.76373154791417,700-750,LTV_70-80,DTI_0-36,OH,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2023-05-22,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
9952,7,2023-06,2022-11,8,353,462374.3747848385,455257.1343638583,5.76373154791417,700-750,LTV_70-80,DTI_0-36,OH,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2023-06-22,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
9952,8,2023-07,2022-11,9,352,462374.3747848385,454994.0947022806,5.76373154791417,700-750,LTV_70-80,DTI_0-36,OH,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2023-07-22,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
9953,0,2022-11,2022-11,1,180,141861.04693001785,141861.04693001785,4.039112270616652,650-700,LTV_80-90,DTI_0-36,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2022-11-22,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
9953,1,2022-12,2022-11,2,179,141861.04693001785,141260.69440579697,4.039112270616652,650-700,LTV_80-90,DTI_0-36,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2022-12-22,Servicer_C_SYSTEM,COMPLETE,0,1,0,0,CURRENT,0,NONE
9953,2,2023-01,2022-11,3,178,141861.04693001785,140500.96728019294,4.039112270616652,650-700,LTV_80-90,DTI_0-36,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2023-01-22,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
9953,3,2023-02,2022-11,4,177,141861.04693001785,139747.479500079,4.039112270616652,650-700,LTV_80-90,DTI_0-36,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,1,0,0,LOW,2023-02-22,Servicer_C_SYSTEM,COMPLETE,1,1,0,0,DEFAULT,0,NONE
9953,4,2023-03,2022-11,5,176,141861.04693001785,139084.52081945175,4.039112270616652,650-700,LTV_80-90,DTI_0-36,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2023-03-22,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
9953,5,2023-04,2022-11,6,175,141861.04693001785,138847.81145121547,4.039112270616652,650-700,LTV_80-90,DTI_0-36,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2023-04-22,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
9953,6,2023-05,2022-11,7,174,141861.04693001785,138031.30065971744,4.039112270616652,650-700,LTV_80-90,DTI_0-36,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2023-05-22,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
9953,7,2023-06,2022-11,8,173,141861.04693001785,137169.6129782724,4.039112270616652,650-700,LTV_80-90,DTI_0-36,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2023-06-22,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
9953,8,2023-07,2022-11,9,172,141861.04693001785,136216.36458114084,4.039112270616652,650-700,LTV_80-90,DTI_0-36,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2023-07-22,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
9953,9,2023-08,2022-11,10,171,141861.04693001785,136875.20604360042,4.039112270616652,650-700,LTV_80-90,DTI_0-36,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2023-08-22,Servicer_C_SYSTEM,COMPLETE,1,0,0,0,DEFAULT,0,NONE
9954,0,2022-11,2022-11,1,180,132147.42183116934,132147.42183116934,7.4842563612363,600-650,LTV_60-70,DTI_50-63,CA,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,88,0,0,0,LOW,2022-11-22,Servicer_D_SYSTEM,COMPLETE,1,1,0,0,DELINQUENT,0,NONE
9954,1,2022-12,2022-11,2,179,132147.42183116934,131621.79941028968,7.4842563612363,600-650,LTV_60-70,DTI_50-63,CA,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,39,1,0,0,LOW,2022-12-22,INVESTOR_SYSTEM,COMPLETE,1,1,0,0,DELINQUENT,0,NONE
9954,2,2023-01,2022-11,3,178,132147.42183116934,131091.6388830245,7.4842563612363,600-650,LTV_60-70,DTI_50-63,CA,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,119,0,0,0,LOW,2023-01-22,Servicer_D_SYSTEM,INCOMPLETE,1,1,0,0,PREPAID,1,DELINQUENCY_ALERT
9954,3,2023-02,2022-11,4,177,132147.42183116934,130510.45112715293,7.4842563612363,600-650,LTV_60-70,DTI_50-63,CA,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,66,0,0,0,LOW,2023-02-22,Servicer_D_SYSTEM,PENDING,1,1,0,0,CURRENT,0,NONE
9954,4,2023-03,2022-11,5,176,132147.42183116934,129636.13672580602,7.4842563612363,600-650,LTV_60-70,DTI_50-63,CA,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,17,0,0,0,LOW,2023-03-22,Servicer_D_SYSTEM,COMPLETE,1,1,0,0,CURRENT,0,NONE
9954,5,2023-04,2022-11,6,175,132147.42183116934,129261.8444141092,7.4842563612363,600-650,LTV_60-70,DTI_50-63,CA,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,68,0,0,0,LOW,2023-04-22,Servicer_D_SYSTEM,COMPLETE,1,1,0,0,PREPAID,0,NONE
9954,6,2023-05,2022-11,7,174,132147.42183116934,128755.07952091683,7.4842563612363,600-650,LTV_60-70,DTI_50-63,CA,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,7,0,0,0,LOW,2023-05-22,Servicer_D_SYSTEM,COMPLETE,1,1,0,0,PREPAID,0,NONE
9954,7,2023-06,2022-11,8,173,132147.42183116934,127952.43816165916,7.4842563612363,600-650,LTV_60-70,DTI_50-63,CA,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,5,0,0,0,LOW,2023-06-22,Servicer_D_SYSTEM,INCOMPLETE,1,1,0,0,CURRENT,0,NONE
9954,8,2023-07,2022-11,9,172,132147.42183116934,127023.83833049376,7.4842563612363,600-650,LTV_60-70,DTI_50-63,CA,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,118,0,0,0,LOW,2023-07-22,Servicer_D_SYSTEM,COMPLETE,0,0,0,1,DELINQUENT,1,DELINQUENCY_ALERT
9954,9,2023-08,2022-11,10,171,132147.42183116934,126825.31965266312,7.4842563612363,600-650,LTV_60-70,DTI_50-63,CA,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,89,0,0,0,LOW,2023-08-22,Servicer_D_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
9954,10,2023-09,2022-11,11,170,132147.42183116934,126365.95462730696,7.4842563612363,600-650,LTV_60-70,DTI_50-63,CA,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,155,0,0,0,LOW,2023-09-22,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,CURRENT,1,DELINQUENCY_ALERT
9955,0,2022-11,2022-11,1,360,162288.18724338093,162288.18724338093,7.312039051552033,700-750,LTV_80-90,DTI_0-36,OH,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2022-11-22,Servicer_A_SYSTEM,COMPLETE,0,1,0,0,PREPAID,0,NONE
9955,1,2022-12,2022-11,2,359,162288.18724338093,161905.58842715854,7.312039051552033,700-750,LTV_80-90,DTI_0-36,OH,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2022-12-22,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
9955,2,2023-01,2022-11,3,358,162288.18724338093,161553.28602198474,7.312039051552033,700-750,LTV_80-90,DTI_0-36,OH,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2023-01-22,INVESTOR_SYSTEM,INCOMPLETE,0,0,0,0,PREPAID,0,NONE
9955,3,2023-02,2022-11,4,357,162288.18724338093,161117.60344212136,7.312039051552033,700-750,LTV_80-90,DTI_0-36,OH,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2023-02-22,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
9955,4,2023-03,2022-11,5,356,162288.18724338093,160915.3637115565,7.312039051552033,700-750,LTV_80-90,DTI_0-36,OH,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2023-03-22,Servicer_A_SYSTEM,COMPLETE,0,0,1,0,CURRENT,0,NONE
9955,5,2023-04,2022-11,6,355,162288.18724338093,160637.2537157356,7.312039051552033,700-750,LTV_80-90,DTI_0-36,OH,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_A,CURRENT,0,1,0,0,LOW,2023-04-22,Servicer_A_SYSTEM,INCOMPLETE,0,0,0,0,PREPAID,0,NONE
9955,6,2023-05,2022-11,7,354,162288.18724338093,160210.2745185265,7.312039051552033,700-750,LTV_80-90,DTI_0-36,OH,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2023-05-22,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
9956,0,2022-11,2022-11,1,360,235363.78980921305,235363.78980921305,5.432597588938978,0-600,LTV_80-90,DTI_36-50,MI,REFINANCE,INVESTMENT,MULTI_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2022-11-23,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
9956,1,2022-12,2022-11,2,359,235363.78980921305,234880.2282550232,5.432597588938978,0-600,LTV_80-90,DTI_36-50,MI,REFINANCE,INVESTMENT,MULTI_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2022-12-23,INVESTOR_SYSTEM,COMPLETE,0,0,0,1,DELINQUENT,0,NONE
9956,2,2023-01,2022-11,3,358,235363.78980921305,234406.86486664315,5.432597588938978,0-600,LTV_80-90,DTI_36-50,MI,REFINANCE,INVESTMENT,MULTI_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2023-01-23,Servicer_D_SYSTEM,COMPLETE,0,1,0,0,CURRENT,0,NONE
9956,3,2023-02,2022-11,4,357,235363.78980921305,233931.14360354794,5.432597588938978,0-600,LTV_80-90,DTI_36-50,MI,REFINANCE,INVESTMENT,MULTI_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2023-02-23,Servicer_D_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
9956,4,2023-03,2022-11,5,356,235363.78980921305,233267.76371909643,5.432597588938978,0-600,LTV_80-90,DTI_36-50,MI,REFINANCE,INVESTMENT,MULTI_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2023-03-23,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
9957,0,2022-11,2022-11,1,240,488362.6323340523,488362.6323340523,5.134520660178466,750+,LTV_0-60,DTI_50-63,CA,REFINANCE,INVESTMENT,CONDO,Servicer_C,DELINQUENT,27,0,0,0,LOW,2022-11-23,Servicer_C_SYSTEM,COMPLETE,1,1,0,1,DELINQUENT,0,NONE
9957,1,2022-12,2022-11,2,239,488362.6323340523,486719.0282016901,5.134520660178466,750+,LTV_0-60,DTI_50-63,CA,REFINANCE,INVESTMENT,CONDO,Servicer_C,DELINQUENT,33,0,0,0,LOW,2022-12-23,Servicer_C_SYSTEM,COMPLETE,1,1,0,0,PREPAID,0,NONE
9957,2,2023-01,2022-11,3,238,488362.6323340523,484712.60016545514,5.134520660178466,750+,LTV_0-60,DTI_50-63,CA,REFINANCE,INVESTMENT,CONDO,Servicer_C,DELINQUENT,42,0,0,0,LOW,2023-01-23,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
9957,3,2023-02,2022-11,4,237,488362.6323340523,483966.11277884926,5.134520660178466,750+,LTV_0-60,DTI_50-63,CA,REFINANCE,INVESTMENT,CONDO,Servicer_C,DELINQUENT,111,1,0,0,LOW,2023-02-23,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,1,DELINQUENCY_ALERT
9957,4,2023-03,2022-11,5,236,488362.6323340523,481574.3995841648,5.134520660178466,750+,LTV_0-60,DTI_50-63,CA,REFINANCE,INVESTMENT,CONDO,Servicer_C,DELINQUENT,120,0,0,0,LOW,2023-03-23,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,CURRENT,1,DELINQUENCY_ALERT
9958,0,2022-11,2022-11,1,240,481136.16063407215,481136.16063407215,3.6259483694232024,600-650,LTV_0-60,DTI_50-63,NC,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2022-11-23,Servicer_C_SYSTEM,COMPLETE,0,0,0,1,CURRENT,0,NONE
9958,1,2022-12,2022-11,2,239,481136.16063407215,479581.1723540477,3.6259483694232024,600-650,LTV_0-60,DTI_50-63,NC,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2022-12-23,Servicer_C_SYSTEM,COMPLETE,0,1,0,0,CURRENT,0,NONE
9958,2,2023-01,2022-11,3,238,481136.16063407215,477830.51966927364,3.6259483694232024,600-650,LTV_0-60,DTI_50-63,NC,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2023-01-23,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
9958,3,2023-02,2022-11,4,237,481136.16063407215,476518.3167343186,3.6259483694232024,600-650,LTV_0-60,DTI_50-63,NC,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2023-02-23,Servicer_C_SYSTEM,COMPLETE,0,0,1,0,CURRENT,0,NONE
9958,4,2023-03,2022-11,5,236,481136.16063407215,474262.85068434593,3.6259483694232024,600-650,LTV_0-60,DTI_50-63,NC,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2023-03-23,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
9959,0,2022-11,2022-11,1,240,415262.679518728,415262.679518728,5.704875419444039,750+,LTV_60-70,DTI_50-63,TX,PURCHASE,SECOND_HOME,SINGLE_FAMILY,Servicer_B,CURRENT,0,0,0,0,LOW,2022-11-23,Servicer_B_SYSTEM,INCOMPLETE,0,0,0,0,DELINQUENT,0,NONE
9960,0,2022-11,2022-11,1,240,310778.07441343786,310778.07441343786,7.274847874864893,650-700,LTV_70-80,DTI_36-50,NY,PURCHASE,PRIMARY,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2022-11-23,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
9960,1,2022-12,2022-11,2,239,310778.07441343786,309808.6207181144,7.274847874864893,650-700,LTV_70-80,DTI_36-50,NY,PURCHASE,PRIMARY,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2022-12-23,Servicer_A_SYSTEM,INCOMPLETE,0,0,1,0,PREPAID,0,NONE
9960,2,2023-01,2022-11,3,238,310778.07441343786,308682.46059778513,7.274847874864893,650-700,LTV_70-80,DTI_36-50,NY,PURCHASE,PRIMARY,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2023-01-23,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
9960,3,2023-02,2022-11,4,237,310778.07441343786,307667.0140335792,7.274847874864893,650-700,LTV_70-80,DTI_36-50,NY,PURCHASE,PRIMARY,MULTI_FAMILY,Servicer_A,CURRENT,0,0,0,0,LOW,2023-02-23,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
9961,0,2022-11,2022-11,1,360,274697.6207029937,274697.6207029937,5.796895530803501,700-750,LTV_90-100,DTI_0-36,TX,REFINANCE,PRIMARY,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2022-11-23,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
9961,1,2022-12,2022-11,2,359,274697.6207029937,274123.2654876999,5.796895530803501,700-750,LTV_90-100,DTI_0-36,TX,REFINANCE,PRIMARY,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2022-12-23,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
9961,2,2023-01,2022-11,3,358,274697.6207029937,273453.99988320033,5.796895530803501,700-750,LTV_90-100,DTI_0-36,TX,REFINANCE,PRIMARY,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2023-01-23,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
9961,3,2023-02,2022-11,4,357,274697.6207029937,272986.5203744013,5.796895530803501,700-750,LTV_90-100,DTI_0-36,TX,REFINANCE,PRIMARY,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2023-02-23,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
9962,0,2022-11,2022-11,1,180,436877.33016670076,436877.33016670076,3.745321568869639,650-700,LTV_80-90,DTI_63+,NC,PURCHASE,SECOND_HOME,CONDO,Servicer_C,DELINQUENT,71,0,0,0,LOW,2022-11-24,INVESTOR_SYSTEM,COMPLETE,1,1,0,0,PREPAID,0,NONE
9962,1,2022-12,2022-11,2,179,436877.33016670076,435024.29120140744,3.745321568869639,650-700,LTV_80-90,DTI_63+,NC,PURCHASE,SECOND_HOME,CONDO,Servicer_C,DELINQUENT,34,0,0,0,LOW,2022-12-24,Servicer_C_SYSTEM,COMPLETE,1,1,0,0,DEFAULT,0,NONE
9962,2,2023-01,2022-11,3,178,436877.33016670076,432990.4209919076,3.745321568869639,650-700,LTV_80-90,DTI_63+,NC,PURCHASE,SECOND_HOME,CONDO,Servicer_C,DELINQUENT,85,0,0,0,LOW,2023-01-24,INVESTOR_SYSTEM,COMPLETE,1,1,0,0,PREPAID,0,NONE
9962,3,2023-02,2022-11,4,177,436877.33016670076,430998.7321206026,3.745321568869639,650-700,LTV_80-90,DTI_63+,NC,PURCHASE,SECOND_HOME,CONDO,Servicer_C,DELINQUENT,12,0,0,0,LOW,2023-02-24,Servicer_C_SYSTEM,COMPLETE,1,1,1,0,CURRENT,0,NONE
9962,4,2023-03,2022-11,5,176,436877.33016670076,428181.89818658144,3.745321568869639,650-700,LTV_80-90,DTI_63+,NC,PURCHASE,SECOND_HOME,CONDO,Servicer_C,DELINQUENT,10,0,0,0,LOW,2023-03-24,Servicer_C_SYSTEM,COMPLETE,1,1,0,0,DELINQUENT,0,NONE
9962,5,2023-04,2022-11,6,175,436877.33016670076,425997.43179274455,3.745321568869639,650-700,LTV_80-90,DTI_63+,NC,PURCHASE,SECOND_HOME,CONDO,Servicer_C,DELINQUENT,14,0,0,0,LOW,2023-04-24,Servicer_C_SYSTEM,COMPLETE,1,1,0,0,DELINQUENT,0,NONE
9962,6,2023-05,2022-11,7,174,436877.33016670076,423842.3802027895,3.745321568869639,650-700,LTV_80-90,DTI_63+,NC,PURCHASE,SECOND_HOME,CONDO,Servicer_C,DELINQUENT,111,0,0,0,LOW,2023-05-24,Servicer_C_SYSTEM,COMPLETE,1,0,0,0,PREPAID,1,DELINQUENCY_ALERT
9962,7,2023-06,2022-11,8,173,436877.33016670076,423005.5116653302,3.745321568869639,650-700,LTV_80-90,DTI_63+,NC,PURCHASE,SECOND_HOME,CONDO,Servicer_C,DELINQUENT,46,1,0,0,LOW,2023-06-24,INVESTOR_SYSTEM,COMPLETE,0,0,0,1,DELINQUENT,0,NONE
9962,8,2023-07,2022-11,9,172,436877.33016670076,420031.98933091335,3.745321568869639,650-700,LTV_80-90,DTI_63+,NC,PURCHASE,SECOND_HOME,CONDO,Servicer_C,DELINQUENT,61,0,0,0,LOW,2023-07-24,Servicer_C_SYSTEM,COMPLETE,1,0,0,0,DEFAULT,0,NONE
9963,0,2022-11,2022-11,1,360,272540.3074892535,272540.3074892535,3.4796633123468066,750+,LTV_90-100,DTI_63+,MI,REFINANCE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2022-11-24,Servicer_C_SYSTEM,COMPLETE,0,1,0,0,PREPAID,0,NONE
