loan_id,origination_date,original_balance,loan_term_months,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,property_type,occupancy_type
9307,2022-07,290936.55385134084,180,3.9613980850438275,0-600,LTV_80-90,DTI_50-63,CA,REFINANCE,SINGLE_FAMILY,SECOND_HOME
9308,2022-07,212781.49188765098,360,7.3032293020476535,700-750,LTV_60-70,DTI_36-50,MI,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9309,2022-07,460895.4793416183,180,7.1883790722856675,700-750,LTV_0-60,DTI_0-36,IL,REFINANCE,SINGLE_FAMILY,INVESTMENT
9310,2022-07,447504.1113125131,360,5.698833474252316,600-650,LTV_70-80,DTI_63+,NC,REFINANCE,SINGLE_FAMILY,INVESTMENT
9311,2022-07,228143.35843639344,360,5.8067339982481085,650-700,LTV_90-100,DTI_50-63,NY,REFINANCE,MULTI_FAMILY,INVESTMENT
9312,2022-07,479250.9552937107,180,3.222734974510017,600-650,LTV_70-80,DTI_0-36,FL,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9313,2022-07,440359.76515790744,240,5.492797712641327,600-650,LTV_60-70,DTI_36-50,TX,PURCHASE,SINGLE_FAMILY,PRIMARY
9314,2022-07,196306.92221287015,180,2.839153657712718,700-750,LTV_90-100,DTI_50-63,IL,PURCHASE,SINGLE_FAMILY,INVESTMENT
9315,2022-07,101675.84441644077,180,4.6209371771009655,750+,LTV_80-90,DTI_36-50,NC,REFINANCE,CONDO,INVESTMENT
9316,2022-07,208827.71975455462,360,2.7507639613731993,700-750,LTV_80-90,DTI_0-36,PA,REFINANCE,MULTI_FAMILY,SECOND_HOME
9317,2022-07,414387.0827755953,180,6.257090112713783,600-650,LTV_80-90,DTI_50-63,NC,PURCHASE,MULTI_FAMILY,SECOND_HOME
9318,2022-07,483004.1573642152,240,7.001430999356209,650-700,LTV_80-90,DTI_0-36,GA,REFINANCE,MULTI_FAMILY,PRIMARY
9319,2022-07,345048.8647750102,360,4.124374957846429,650-700,LTV_0-60,DTI_0-36,FL,PURCHASE,SINGLE_FAMILY,INVESTMENT
9320,2022-07,167326.59741334064,240,7.340527983270278,600-650,LTV_0-60,DTI_50-63,CA,REFINANCE,MULTI_FAMILY,SECOND_HOME
9321,2022-08,455109.9485730866,180,2.869658577102361,700-750,LTV_0-60,DTI_36-50,OH,PURCHASE,SINGLE_FAMILY,INVESTMENT
9322,2022-08,139388.05896359682,180,7.281726131665449,600-650,LTV_0-60,DTI_36-50,MI,PURCHASE,MULTI_FAMILY,SECOND_HOME
9323,2022-08,475456.5156522717,360,3.2299221915774385,0-600,LTV_0-60,DTI_50-63,MI,PURCHASE,MULTI_FAMILY,INVESTMENT
9324,2022-08,122649.27546411184,360,6.230236668850298,700-750,LTV_0-60,DTI_63+,NY,PURCHASE,SINGLE_FAMILY,PRIMARY
9325,2022-08,231198.06333607816,360,5.965700952307927,650-700,LTV_90-100,DTI_36-50,CA,REFINANCE,SINGLE_FAMILY,INVESTMENT
9326,2022-08,271369.74677970755,360,4.38496394882557,700-750,LTV_0-60,DTI_36-50,NY,PURCHASE,MULTI_FAMILY,PRIMARY
9327,2022-08,288331.6059299858,180,5.644686789397864,600-650,LTV_70-80,DTI_50-63,IL,PURCHASE,SINGLE_FAMILY,INVESTMENT
9328,2022-08,191743.47515553882,240,3.6731958266680422,700-750,LTV_90-100,DTI_0-36,GA,REFINANCE,MULTI_FAMILY,SECOND_HOME
9329,2022-08,110356.0177149932,180,2.871375436217716,750+,LTV_90-100,DTI_0-36,GA,REFINANCE,SINGLE_FAMILY,INVESTMENT
9330,2022-08,313723.209375642,180,5.791619882699978,750+,LTV_60-70,DTI_0-36,GA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9331,2022-08,205488.78880390018,360,4.471328848006183,750+,LTV_80-90,DTI_63+,NC,REFINANCE,SINGLE_FAMILY,INVESTMENT
9332,2022-08,394270.6059148363,240,7.389458126862033,0-600,LTV_70-80,DTI_50-63,PA,PURCHASE,CONDO,PRIMARY
9333,2022-08,147593.61804295276,180,4.503030755197518,0-600,LTV_90-100,DTI_36-50,NC,REFINANCE,CONDO,INVESTMENT
9334,2022-08,344798.0063409662,240,4.305754573758129,0-600,LTV_60-70,DTI_50-63,FL,PURCHASE,SINGLE_FAMILY,PRIMARY
9335,2022-08,190081.43187046587,180,3.1076941861495904,700-750,LTV_80-90,DTI_63+,NC,PURCHASE,CONDO,INVESTMENT
9336,2022-08,484253.924477347,180,6.149618936026191,650-700,LTV_90-100,DTI_63+,PA,REFINANCE,CONDO,PRIMARY
9337,2022-08,147782.43417049604,180,2.7179270046084363,0-600,LTV_80-90,DTI_0-36,PA,PURCHASE,MULTI_FAMILY,INVESTMENT
9338,2022-08,433567.67089047754,240,5.501823493160675,750+,LTV_60-70,DTI_63+,IL,REFINANCE,SINGLE_FAMILY,SECOND_HOME
9339,2022-08,460034.0840122143,240,6.005473615547638,600-650,LTV_90-100,DTI_0-36,PA,PURCHASE,CONDO,INVESTMENT
9340,2022-08,335941.56757928006,360,6.533411777558404,700-750,LTV_60-70,DTI_36-50,OH,PURCHASE,CONDO,INVESTMENT
9341,2022-08,165524.27914423647,360,6.868757114313632,600-650,LTV_70-80,DTI_63+,MI,REFINANCE,CONDO,INVESTMENT
9342,2022-08,305912.38756009535,180,4.415300052208711,750+,LTV_0-60,DTI_36-50,TX,PURCHASE,CONDO,PRIMARY
9343,2022-08,133432.8256155394,360,4.023289294117902,650-700,LTV_80-90,DTI_0-36,FL,PURCHASE,CONDO,SECOND_HOME
9344,2022-08,139507.1210957696,360,6.807167586520564,750+,LTV_60-70,DTI_0-36,IL,PURCHASE,MULTI_FAMILY,INVESTMENT
9345,2022-08,100674.81451427769,360,2.866259341907605,0-600,LTV_80-90,DTI_50-63,GA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9346,2022-08,495958.9260352348,240,5.678425244732813,600-650,LTV_90-100,DTI_36-50,NC,REFINANCE,SINGLE_FAMILY,PRIMARY
9347,2022-08,113979.71292076586,180,5.02940755228531,750+,LTV_70-80,DTI_0-36,TX,PURCHASE,CONDO,PRIMARY
9348,2022-08,312536.7432415717,240,3.0423510926008808,750+,LTV_80-90,DTI_0-36,TX,REFINANCE,MULTI_FAMILY,PRIMARY
9349,2022-08,392398.6658093713,360,6.6884628780331665,600-650,LTV_90-100,DTI_50-63,IL,REFINANCE,SINGLE_FAMILY,SECOND_HOME
9350,2022-08,207381.86559702476,180,4.2495864790264575,650-700,LTV_70-80,DTI_36-50,NY,REFINANCE,MULTI_FAMILY,SECOND_HOME
9351,2022-08,307174.5255496729,180,6.335651809888589,600-650,LTV_0-60,DTI_36-50,FL,PURCHASE,CONDO,PRIMARY
9352,2022-08,468194.0977221817,240,5.9710254685180555,650-700,LTV_0-60,DTI_0-36,TX,PURCHASE,SINGLE_FAMILY,PRIMARY
9353,2022-08,290268.86553184484,180,4.082539491542157,600-650,LTV_0-60,DTI_50-63,NC,REFINANCE,SINGLE_FAMILY,SECOND_HOME
9354,2022-08,441566.81477306446,240,3.907718943365145,750+,LTV_90-100,DTI_63+,TX,PURCHASE,MULTI_FAMILY,INVESTMENT
9355,2022-08,401367.76990528003,240,4.050267424198058,600-650,LTV_0-60,DTI_0-36,NY,PURCHASE,CONDO,INVESTMENT
9356,2022-08,329990.8775098126,360,6.554638877492961,700-750,LTV_70-80,DTI_0-36,IL,REFINANCE,CONDO,SECOND_HOME
9357,2022-08,272123.81416485406,180,3.435766740585293,750+,LTV_80-90,DTI_36-50,NY,REFINANCE,CONDO,SECOND_HOME
9358,2022-08,390696.7251137651,360,3.146642202264851,700-750,LTV_80-90,DTI_63+,OH,REFINANCE,SINGLE_FAMILY,PRIMARY
9359,2022-08,231318.69058721617,360,4.673605441794538,0-600,LTV_60-70,DTI_0-36,PA,PURCHASE,CONDO,SECOND_HOME
9360,2022-08,187152.4332557692,360,6.64843884875824,0-600,LTV_60-70,DTI_0-36,NY,PURCHASE,CONDO,PRIMARY
9361,2022-08,147141.28121434053,180,5.417432832930675,650-700,LTV_70-80,DTI_63+,OH,PURCHASE,CONDO,PRIMARY
9362,2022-08,323861.3064886668,360,5.063111059381413,0-600,LTV_60-70,DTI_0-36,MI,REFINANCE,SINGLE_FAMILY,PRIMARY
9363,2022-08,200853.3029811596,360,2.6947043070053285,650-700,LTV_80-90,DTI_36-50,CA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9364,2022-08,449174.2566758802,240,4.422294232853645,650-700,LTV_90-100,DTI_63+,TX,PURCHASE,MULTI_FAMILY,PRIMARY
9365,2022-08,135180.65562305116,180,3.9317926126807192,0-600,LTV_60-70,DTI_0-36,OH,PURCHASE,SINGLE_FAMILY,INVESTMENT
9366,2022-08,150018.75233326794,240,5.058431541635599,0-600,LTV_0-60,DTI_50-63,NY,PURCHASE,CONDO,PRIMARY
9367,2022-08,339974.66777188703,360,4.897361044793472,700-750,LTV_60-70,DTI_63+,GA,PURCHASE,CONDO,INVESTMENT
9368,2022-08,235754.15004941064,360,4.8751039330212045,750+,LTV_70-80,DTI_50-63,OH,PURCHASE,SINGLE_FAMILY,PRIMARY
9369,2022-08,457366.8804543477,360,4.143226853319767,0-600,LTV_60-70,DTI_63+,PA,REFINANCE,CONDO,PRIMARY
9370,2022-08,459427.25243929063,180,4.7374266794381565,0-600,LTV_80-90,DTI_63+,NC,REFINANCE,MULTI_FAMILY,INVESTMENT
9371,2022-08,334804.2243227923,180,6.9666575039787,650-700,LTV_70-80,DTI_0-36,GA,PURCHASE,MULTI_FAMILY,SECOND_HOME
9372,2022-08,243515.036662065,180,3.63019551140341,700-750,LTV_90-100,DTI_0-36,NC,PURCHASE,MULTI_FAMILY,SECOND_HOME
9373,2022-08,379056.9288345199,240,6.726767908523693,0-600,LTV_0-60,DTI_50-63,OH,REFINANCE,MULTI_FAMILY,SECOND_HOME
9374,2022-08,446510.55297626584,360,3.6225197793281443,650-700,LTV_80-90,DTI_50-63,GA,REFINANCE,CONDO,INVESTMENT
9375,2022-08,365301.0288305759,240,4.319388571997004,0-600,LTV_80-90,DTI_50-63,IL,REFINANCE,CONDO,INVESTMENT
9376,2022-08,159472.58617787156,180,3.5557282792286093,0-600,LTV_0-60,DTI_63+,FL,PURCHASE,MULTI_FAMILY,SECOND_HOME
9377,2022-08,401255.51419872267,360,5.760550991438343,700-750,LTV_80-90,DTI_0-36,NC,PURCHASE,CONDO,SECOND_HOME
9378,2022-08,239009.27014895304,180,3.9380652174118986,700-750,LTV_80-90,DTI_36-50,NC,REFINANCE,CONDO,INVESTMENT
9379,2022-08,258666.29539970116,360,4.305498503919461,650-700,LTV_80-90,DTI_36-50,TX,PURCHASE,CONDO,SECOND_HOME
9380,2022-08,226812.2841330936,360,4.295473530382341,600-650,LTV_80-90,DTI_63+,GA,PURCHASE,CONDO,INVESTMENT
9381,2022-08,472231.1685687279,180,3.1809935498324955,750+,LTV_90-100,DTI_36-50,IL,PURCHASE,SINGLE_FAMILY,INVESTMENT
9382,2022-08,471469.7734771676,360,6.928558563663704,700-750,LTV_0-60,DTI_36-50,MI,REFINANCE,CONDO,INVESTMENT
9383,2022-08,483345.8858823393,180,7.433693406747016,600-650,LTV_80-90,DTI_0-36,NY,PURCHASE,CONDO,INVESTMENT
9384,2022-08,140438.8380399024,180,3.7684617406385366,600-650,LTV_90-100,DTI_36-50,NC,REFINANCE,MULTI_FAMILY,INVESTMENT
9385,2022-08,480264.00947448023,180,5.20038803373123,700-750,LTV_90-100,DTI_50-63,NC,PURCHASE,CONDO,SECOND_HOME
9386,2022-08,216289.80109693715,240,4.268297925251515,0-600,LTV_0-60,DTI_36-50,MI,REFINANCE,MULTI_FAMILY,INVESTMENT
9387,2022-08,420740.9875351504,180,4.880900777602733,700-750,LTV_90-100,DTI_63+,CA,PURCHASE,SINGLE_FAMILY,PRIMARY
9388,2022-08,275386.0928736935,360,3.7261460952208174,0-600,LTV_60-70,DTI_50-63,NC,REFINANCE,SINGLE_FAMILY,PRIMARY
9389,2022-08,448427.47576074576,240,2.776442956340191,700-750,LTV_80-90,DTI_36-50,PA,PURCHASE,CONDO,INVESTMENT
9390,2022-08,141563.33814976164,240,7.28611777379676,750+,LTV_70-80,DTI_36-50,NY,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9391,2022-08,140021.62244026945,240,5.604127522811666,600-650,LTV_80-90,DTI_50-63,PA,REFINANCE,SINGLE_FAMILY,PRIMARY
9392,2022-08,225062.8051395415,240,5.792450783451431,700-750,LTV_80-90,DTI_36-50,IL,REFINANCE,MULTI_FAMILY,INVESTMENT
9393,2022-08,249309.6298911111,240,5.642700710841319,750+,LTV_0-60,DTI_50-63,FL,REFINANCE,CONDO,PRIMARY
9394,2022-08,252031.8106143046,240,4.6222334125365965,600-650,LTV_80-90,DTI_63+,CA,REFINANCE,MULTI_FAMILY,SECOND_HOME
9395,2022-08,430261.5334824871,360,2.9843707443248912,650-700,LTV_90-100,DTI_0-36,NY,REFINANCE,CONDO,INVESTMENT
9396,2022-08,429842.02211681724,180,2.5250162351876435,0-600,LTV_70-80,DTI_36-50,OH,PURCHASE,CONDO,SECOND_HOME
9397,2022-08,109421.84563165829,360,6.827152546408287,600-650,LTV_90-100,DTI_50-63,GA,REFINANCE,SINGLE_FAMILY,PRIMARY
9398,2022-08,252754.77193701206,240,3.84574996069394,700-750,LTV_80-90,DTI_50-63,PA,PURCHASE,CONDO,INVESTMENT
9399,2022-08,402871.4252594033,360,2.86204665845393,750+,LTV_70-80,DTI_0-36,IL,PURCHASE,SINGLE_FAMILY,PRIMARY
9400,2022-08,384037.8742047785,360,6.179642312104123,750+,LTV_0-60,DTI_63+,CA,PURCHASE,SINGLE_FAMILY,INVESTMENT
9401,2022-08,156402.39382965694,360,3.847038456031353,0-600,LTV_70-80,DTI_63+,NC,PURCHASE,MULTI_FAMILY,SECOND_HOME
9402,2022-08,253552.1109404439,240,3.271996381147016,650-700,LTV_90-100,DTI_50-63,OH,PURCHASE,MULTI_FAMILY,PRIMARY
9403,2022-08,105196.5612939179,240,6.248458994448615,650-700,LTV_90-100,DTI_36-50,NC,PURCHASE,CONDO,PRIMARY
9404,2022-08,458464.96721529803,240,4.573244039627982,650-700,LTV_0-60,DTI_0-36,TX,REFINANCE,SINGLE_FAMILY,INVESTMENT
9405,2022-08,212768.7290286334,180,7.403397309088325,700-750,LTV_60-70,DTI_50-63,NC,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9406,2022-08,149152.57581198652,180,7.414753116251947,700-750,LTV_80-90,DTI_63+,NC,REFINANCE,CONDO,PRIMARY
9407,2022-08,161537.81544815286,360,5.645584030480512,0-600,LTV_70-80,DTI_63+,FL,REFINANCE,SINGLE_FAMILY,SECOND_HOME
9408,2022-08,142659.17125679727,240,5.962508743969162,600-650,LTV_70-80,DTI_63+,MI,PURCHASE,CONDO,INVESTMENT
9409,2022-08,485391.6441699797,180,5.432672366127375,600-650,LTV_0-60,DTI_63+,FL,REFINANCE,MULTI_FAMILY,INVESTMENT
9410,2022-08,487708.6201240709,360,4.578560921105874,650-700,LTV_0-60,DTI_63+,OH,PURCHASE,CONDO,PRIMARY
9411,2022-08,320512.17559065396,240,4.0320816116619,600-650,LTV_80-90,DTI_36-50,CA,REFINANCE,MULTI_FAMILY,INVESTMENT
9412,2022-08,115065.50476603428,360,5.119069671303639,0-600,LTV_80-90,DTI_50-63,NY,PURCHASE,CONDO,INVESTMENT
9413,2022-08,243816.33362430896,180,4.388897821068737,650-700,LTV_0-60,DTI_63+,IL,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9414,2022-08,111012.2436243826,180,6.745901874589423,700-750,LTV_60-70,DTI_36-50,FL,PURCHASE,CONDO,INVESTMENT
9415,2022-08,107812.38407733418,240,4.506811459741366,750+,LTV_80-90,DTI_50-63,OH,PURCHASE,SINGLE_FAMILY,PRIMARY
9416,2022-08,388020.3516126008,360,6.450261949719972,0-600,LTV_70-80,DTI_63+,TX,PURCHASE,SINGLE_FAMILY,PRIMARY
9417,2022-08,447646.66500710906,180,7.065380369380077,750+,LTV_90-100,DTI_63+,OH,REFINANCE,MULTI_FAMILY,PRIMARY
9418,2022-08,206960.52216680726,360,5.77746289991345,650-700,LTV_70-80,DTI_0-36,CA,PURCHASE,SINGLE_FAMILY,INVESTMENT
9419,2022-08,322466.72166694247,240,4.581187344457517,750+,LTV_80-90,DTI_36-50,GA,REFINANCE,CONDO,SECOND_HOME
9420,2022-08,412096.6364289795,360,5.635382714846175,650-700,LTV_0-60,DTI_0-36,NC,PURCHASE,CONDO,INVESTMENT
9421,2022-08,464011.7306508687,180,3.06412457396225,650-700,LTV_80-90,DTI_36-50,CA,PURCHASE,CONDO,SECOND_HOME
9422,2022-08,298556.2610661216,240,3.766297522207292,700-750,LTV_90-100,DTI_36-50,MI,REFINANCE,SINGLE_FAMILY,PRIMARY
9423,2022-08,362992.0778255038,240,6.073954107587993,750+,LTV_80-90,DTI_63+,NY,PURCHASE,MULTI_FAMILY,PRIMARY
9424,2022-08,148305.56176391075,360,5.799729372659121,0-600,LTV_80-90,DTI_50-63,TX,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9425,2022-08,392317.4178720796,180,4.521765601222171,0-600,LTV_90-100,DTI_36-50,NC,REFINANCE,MULTI_FAMILY,INVESTMENT
9426,2022-08,330338.0896222193,180,5.3168807674125045,750+,LTV_90-100,DTI_0-36,IL,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9427,2022-08,387096.77677420864,360,6.247023935166775,650-700,LTV_70-80,DTI_50-63,CA,REFINANCE,MULTI_FAMILY,INVESTMENT
9428,2022-08,495180.48797174596,360,4.725315007161271,750+,LTV_0-60,DTI_36-50,IL,REFINANCE,SINGLE_FAMILY,INVESTMENT
9429,2022-08,255380.94555102178,180,7.316361890696109,700-750,LTV_0-60,DTI_63+,OH,PURCHASE,SINGLE_FAMILY,PRIMARY
9430,2022-08,235200.4879906278,180,3.649810987865576,650-700,LTV_0-60,DTI_50-63,CA,REFINANCE,SINGLE_FAMILY,INVESTMENT
9431,2022-08,450400.56285091233,240,6.8153734241267125,650-700,LTV_70-80,DTI_50-63,PA,REFINANCE,CONDO,SECOND_HOME
9432,2022-08,378325.6565937579,180,5.6807795773108545,600-650,LTV_70-80,DTI_0-36,FL,PURCHASE,MULTI_FAMILY,PRIMARY
9433,2022-08,153277.95174220257,180,3.559311323247014,700-750,LTV_0-60,DTI_50-63,OH,REFINANCE,SINGLE_FAMILY,INVESTMENT
9434,2022-08,270404.6248851436,180,4.02218851046036,0-600,LTV_70-80,DTI_50-63,NY,PURCHASE,CONDO,SECOND_HOME
9435,2022-08,406754.4389458373,240,7.471805883311733,700-750,LTV_90-100,DTI_36-50,PA,PURCHASE,CONDO,SECOND_HOME
9436,2022-08,257100.12108501984,360,7.064014592773892,750+,LTV_90-100,DTI_0-36,FL,PURCHASE,MULTI_FAMILY,INVESTMENT
9437,2022-08,476632.8762170737,240,6.785733885476685,750+,LTV_60-70,DTI_36-50,NY,REFINANCE,SINGLE_FAMILY,SECOND_HOME
9438,2022-08,189058.17545082138,180,2.603093761270796,750+,LTV_80-90,DTI_50-63,FL,PURCHASE,MULTI_FAMILY,SECOND_HOME
9439,2022-08,110447.72693829711,240,2.706779706099296,0-600,LTV_60-70,DTI_63+,NC,PURCHASE,MULTI_FAMILY,SECOND_HOME
9440,2022-08,148693.50159319237,240,4.355008876149531,0-600,LTV_60-70,DTI_50-63,MI,REFINANCE,CONDO,PRIMARY
9441,2022-08,481705.18418369285,180,3.4692323347659313,0-600,LTV_60-70,DTI_63+,GA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9442,2022-08,283777.56945397716,180,4.281403078119714,650-700,LTV_90-100,DTI_50-63,IL,PURCHASE,MULTI_FAMILY,SECOND_HOME
9443,2022-08,113475.47699916536,240,6.830931178140008,0-600,LTV_80-90,DTI_50-63,MI,REFINANCE,CONDO,INVESTMENT
9444,2022-08,126152.51368724709,240,3.8459216877651365,700-750,LTV_90-100,DTI_36-50,PA,PURCHASE,MULTI_FAMILY,INVESTMENT
9445,2022-08,105918.53209372415,180,3.294152580946483,750+,LTV_90-100,DTI_63+,CA,REFINANCE,CONDO,PRIMARY
9446,2022-08,316935.16809246497,180,3.3658531968776573,600-650,LTV_0-60,DTI_0-36,NC,PURCHASE,MULTI_FAMILY,PRIMARY
9447,2022-08,223133.4030627418,360,6.094198239789039,600-650,LTV_60-70,DTI_50-63,NY,PURCHASE,SINGLE_FAMILY,INVESTMENT
9448,2022-08,225560.00806628176,180,2.9977050822979736,750+,LTV_60-70,DTI_50-63,CA,PURCHASE,CONDO,SECOND_HOME
9449,2022-08,101856.56825390694,240,5.789232265059904,600-650,LTV_60-70,DTI_63+,TX,PURCHASE,MULTI_FAMILY,SECOND_HOME
9450,2022-08,365202.66869707656,180,4.460699840564995,600-650,LTV_90-100,DTI_0-36,NC,PURCHASE,SINGLE_FAMILY,INVESTMENT
9451,2022-08,220809.31030717687,360,7.096713860143142,650-700,LTV_90-100,DTI_50-63,NY,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9452,2022-08,156101.1632340212,180,6.580621558134702,650-700,LTV_90-100,DTI_0-36,TX,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9453,2022-08,269859.0867395531,360,5.445459106195252,700-750,LTV_60-70,DTI_36-50,NC,PURCHASE,CONDO,INVESTMENT
9454,2022-08,455632.2493324362,180,5.789814108089947,600-650,LTV_70-80,DTI_36-50,GA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9455,2022-08,237547.0798939425,360,5.532252192191942,0-600,LTV_60-70,DTI_63+,NY,PURCHASE,SINGLE_FAMILY,INVESTMENT
9456,2022-08,162217.76934817544,180,5.090653946580382,650-700,LTV_80-90,DTI_63+,NC,REFINANCE,SINGLE_FAMILY,PRIMARY
9457,2022-08,435555.14913159003,180,2.518520197547705,700-750,LTV_0-60,DTI_50-63,MI,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9458,2022-08,416431.99143260886,240,3.1475778876770253,650-700,LTV_60-70,DTI_50-63,GA,PURCHASE,CONDO,PRIMARY
9459,2022-08,460581.01040306425,360,3.0351314954431015,0-600,LTV_80-90,DTI_63+,IL,REFINANCE,CONDO,SECOND_HOME
9460,2022-08,231772.03873731958,240,4.276046283468819,700-750,LTV_70-80,DTI_63+,TX,REFINANCE,MULTI_FAMILY,SECOND_HOME
9461,2022-08,471632.1868712392,240,7.321234513190916,750+,LTV_90-100,DTI_0-36,TX,PURCHASE,MULTI_FAMILY,PRIMARY
9462,2022-08,174509.77341263153,360,3.771442374937362,650-700,LTV_80-90,DTI_0-36,MI,PURCHASE,SINGLE_FAMILY,PRIMARY
9463,2022-08,219648.88230348527,360,2.596965155175908,0-600,LTV_80-90,DTI_50-63,PA,REFINANCE,SINGLE_FAMILY,SECOND_HOME
9464,2022-08,462693.3945448764,180,2.692031330463411,650-700,LTV_60-70,DTI_50-63,CA,REFINANCE,SINGLE_FAMILY,SECOND_HOME
9465,2022-08,125581.99171188775,360,5.80391829298409,0-600,LTV_70-80,DTI_0-36,CA,PURCHASE,CONDO,PRIMARY
9466,2022-08,391028.9801636779,360,6.678671623620158,0-600,LTV_80-90,DTI_0-36,CA,PURCHASE,SINGLE_FAMILY,INVESTMENT
9467,2022-08,499889.5871118903,240,4.458830895195059,0-600,LTV_0-60,DTI_63+,NC,REFINANCE,CONDO,INVESTMENT
9468,2022-08,123116.14174128378,360,3.430096486878547,650-700,LTV_80-90,DTI_36-50,OH,REFINANCE,MULTI_FAMILY,PRIMARY
9469,2022-08,484275.68920534075,240,7.462345525987076,700-750,LTV_70-80,DTI_50-63,TX,PURCHASE,CONDO,INVESTMENT
9470,2022-08,334677.69038362545,180,7.4757495965748095,700-750,LTV_80-90,DTI_0-36,OH,REFINANCE,MULTI_FAMILY,SECOND_HOME
9471,2022-08,361028.66314317804,240,6.683858237562504,750+,LTV_80-90,DTI_50-63,CA,REFINANCE,CONDO,INVESTMENT
9472,2022-08,111628.69508800046,180,2.7820785547177795,700-750,LTV_80-90,DTI_63+,GA,REFINANCE,CONDO,SECOND_HOME
9473,2022-08,493455.7287670963,240,2.6063871874373232,600-650,LTV_80-90,DTI_36-50,TX,REFINANCE,MULTI_FAMILY,SECOND_HOME
9474,2022-08,166604.81740413076,240,5.276107813114633,750+,LTV_90-100,DTI_50-63,IL,REFINANCE,CONDO,PRIMARY
9475,2022-08,384104.361524991,180,7.376800277002106,750+,LTV_90-100,DTI_0-36,CA,PURCHASE,MULTI_FAMILY,INVESTMENT
9476,2022-08,315328.83419419674,240,3.9760560967909657,700-750,LTV_60-70,DTI_50-63,NC,REFINANCE,SINGLE_FAMILY,INVESTMENT
9477,2022-08,370273.3649319105,240,4.487263431582192,600-650,LTV_70-80,DTI_0-36,GA,REFINANCE,CONDO,PRIMARY
9478,2022-08,148593.2491311864,180,7.204536916223228,750+,LTV_60-70,DTI_0-36,IL,REFINANCE,CONDO,PRIMARY
9479,2022-08,187658.42999834637,360,4.36269502810681,750+,LTV_70-80,DTI_36-50,PA,PURCHASE,MULTI_FAMILY,INVESTMENT
9480,2022-08,451945.4018063753,180,3.4962215206007343,700-750,LTV_90-100,DTI_36-50,NY,REFINANCE,MULTI_FAMILY,INVESTMENT
9481,2022-08,354290.4505797407,240,5.999675368043416,600-650,LTV_60-70,DTI_36-50,GA,REFINANCE,SINGLE_FAMILY,INVESTMENT
9482,2022-08,358645.3185327415,360,6.215662692061928,600-650,LTV_80-90,DTI_0-36,IL,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9483,2022-08,317825.45680608216,240,2.5768951377053755,650-700,LTV_70-80,DTI_50-63,FL,PURCHASE,MULTI_FAMILY,PRIMARY
9484,2022-08,203837.52864771377,240,5.787354668292268,600-650,LTV_90-100,DTI_36-50,PA,REFINANCE,SINGLE_FAMILY,PRIMARY
9485,2022-08,265538.2974279099,180,6.801148105177305,700-750,LTV_60-70,DTI_0-36,NY,PURCHASE,SINGLE_FAMILY,PRIMARY
9486,2022-08,329356.37777623726,180,3.040103327438299,650-700,LTV_80-90,DTI_0-36,MI,PURCHASE,SINGLE_FAMILY,INVESTMENT
9487,2022-08,404739.31255939155,180,2.926113949724667,650-700,LTV_90-100,DTI_0-36,PA,PURCHASE,CONDO,INVESTMENT
9488,2022-08,199216.84102527553,240,5.212153880823674,0-600,LTV_80-90,DTI_63+,OH,REFINANCE,MULTI_FAMILY,SECOND_HOME
9489,2022-08,372372.6807278531,180,2.6826425451950575,600-650,LTV_0-60,DTI_0-36,NY,REFINANCE,SINGLE_FAMILY,PRIMARY
9490,2022-08,499644.4871657594,180,4.251397055682405,650-700,LTV_60-70,DTI_63+,NY,PURCHASE,SINGLE_FAMILY,SECOND_HOME
9491,2022-08,424300.71538870473,360,7.261550587243024,700-750,LTV_0-60,DTI_0-36,OH,REFINANCE,CONDO,INVESTMENT
9492,2022-08,164031.66305062,360,4.516460522741666,650-700,LTV_0-60,DTI_36-50,PA,PURCHASE,CONDO,PRIMARY
9493,2022-08,206655.46445331594,240,5.714502606734316,0-600,LTV_80-90,DTI_0-36,TX,REFINANCE,SINGLE_FAMILY,SECOND_HOME
9494,2022-09,249221.19739885654,240,3.9228193497543815,700-750,LTV_80-90,DTI_50-63,MI,REFINANCE,SINGLE_FAMILY,SECOND_HOME
9495,2022-09,283828.1760778347,180,4.140957933933147,650-700,LTV_60-70,DTI_63+,MI,PURCHASE,CONDO,SECOND_HOME
9496,2022-09,373196.9008632588,360,5.395264506426934,0-600,LTV_0-60,DTI_50-63,FL,PURCHASE,MULTI_FAMILY,INVESTMENT
